Time (days),TimeElapsed,Gas Pressure (MPa),Water Injection Rate (kg/s)
215.01342592592846,18577160.00000022,2.6691041452379993,6.983491997365128e-08
215.19769675925636,18593080.99999975,2.6883813020739993,6.98415231475897e-08
215.38322916666948,18609111.000000242,2.7062815191359997,6.98939680577437e-08
215.56957175926073,18625211.000000127,2.725558675972,6.980996409987927e-08
215.7546527777813,18641202.000000305,2.744835832808,6.986299143189852e-08
215.9414583333346,18657342.000000108,2.766866869192,6.987417955475922e-08
216.12677083333256,18673352.999999933,2.7861440260279995,6.984735094698891e-08
216.31241898148437,18689393.00000025,2.8054211828639994,6.985039326545276e-08
216.49715277777432,18705353.999999702,2.826075279474,6.980837015464211e-08
216.68245370370278,18721363.999999918,2.84535243631,6.98696846961214e-08
216.86857638888614,18737444.99999976,2.8673834726939993,6.986279323493093e-08
217.05503472222335,18753555.000000097,2.8894145090779992,6.981814847775314e-08
217.24023148148262,18769556.000000097,2.9114455454619996,6.98730845572146e-08
217.4263425925892,18785635.99999971,2.933476581846,6.979569191710469e-08
217.61187500000233,18801666.0000002,2.95550761823,6.989597629230274e-08
217.7962615740762,18817597.000000183,2.977538654614,6.986569280028253e-08
217.98109953703533,18833566.99999985,3.000946630772,6.983095141034195e-08
218.16594907407125,18849537.999999754,3.0257315467039994,6.983659432764194e-08
218.35310185185517,18865708.000000287,3.0477625830879993,6.988265788267119e-08
218.5379513888911,18881679.00000019,3.0725474990199997,6.985051493373878e-08
218.72371527777432,18897728.999999702,3.097332414952,6.98387137715945e-08
218.90810185185546,18913660.000000313,3.12074039111,6.982363668051857e-08
219.0930555555533,18929639.999999806,3.146902246816,6.986116007730895e-08
219.2788194444438,18945689.999999944,3.173064102522,6.983269657260856e-08
219.46378472222568,18961671.000000298,3.200602898002,6.988668969246326e-08
219.64896990740817,18977671.000000067,3.2253878139339993,6.98136963760073e-08
219.83393518518278,18993651.99999979,3.2515496696399997,6.985074538635151e-08
220.01935185184993,19009671.999999836,3.2804654048939996,6.989175580504854e-08
220.2044328703705,19025663.00000001,3.3080042003739996,6.983103295527281e-08
220.38973379629897,19041673.00000023,3.335542995854,6.984580711958977e-08
220.57516203703562,19057693.999999877,3.3644587311079994,6.982372161692285e-08
220.76011574074073,19073674.0,3.394751406136,6.987903892311627e-08
220.94554398148466,19089695.000000276,3.4236671413899993,6.983370563515066e-08
221.13223379629926,19105825.000000257,3.452582876644,6.987203248613218e-08
221.31915509259125,19121974.999999885,3.4828755516719996,6.982892049696767e-08
221.50423611111182,19137966.00000006,3.514545166474,6.984896241559351e-08
221.68953703704028,19153976.00000028,3.544837841502,6.980992791909216e-08
221.87415509259154,19169926.99999991,3.5778843960779994,6.989615597929662e-08
222.06096064814483,19186066.999999713,3.6109309506539997,6.98346625783021e-08
222.24546296296467,19202008.00000015,3.6453544450040005,6.985789962797527e-08
222.43134259259386,19218068.00000011,3.6770240598059996,6.984684308858088e-08
222.61711805555387,19234118.999999855,3.711447554155999,6.986012223649194e-08
222.80230324074364,19250119.00000025,3.7458710485059994,6.983960087327665e-08
222.98783564814948,19266149.000000115,3.7830484224039997,6.983428583963708e-08
223.17395833333285,19282229.99999996,3.8188488565279997,6.987267744611223e-08
223.3576388888905,19298100.00000014,3.8560262304259996,6.983674820335454e-08
223.54329861111182,19314141.00000006,3.89182666455,6.986391234996191e-08
223.72894675925636,19330180.99999975,3.9317579179959994,6.985635149760542e-08
223.9135648148149,19346132.000000007,3.9716891714419993,6.980615773193346e-08
224.09874999999738,19362131.999999773,4.00198184647,5.902510087586587e-08
224.28359953704057,19378103.000000305,4.00198184647,2.1832045581892807e-09
224.46704861111357,19393953.000000212,4.00198184647,1.102982208207272e-09
224.65398148148233,19410104.000000075,4.006112665792,1.9455395950886943e-09
224.83951388888818,19426133.99999994,4.006112665792,3.2378389270380677e-09
225.02388888889254,19442064.000000317,4.00198184647,9.852863778802033e-10
225.21128472222335,19458255.000000097,4.00198184647,2.504282008557354e-09
225.3960069444438,19474214.999999944,4.00198184647,1.678998872196853e-09
225.58155092592642,19490246.000000045,4.00198184647,1.8426912856227872e-09
225.76719907407096,19506285.99999973,4.006112665792,2.3726923940619913e-09
225.95285879629955,19522327.000000283,4.00198184647,4.1165662987129363e-10
226.13954861111415,19538457.00000026,4.00198184647,1.0838355858661277e-09
226.3241550925959,19554407.000000287,4.00198184647,3.472119122250802e-09
226.50946759259386,19570418.00000011,4.006112665792,1.958592967356903e-09
226.69372685185226,19586338.000000037,4.00198184647,1.4467569095550758e-09
226.87961805555824,19602399.00000023,4.006112665792,3.0190648153515414e-10
227.0658449074108,19618489.00000029,4.00198184647,1.9826140459715766e-10
227.2524305555562,19634610.000000056,4.006112665792,5.738586936382794e-10
227.4373842592613,19650590.00000018,4.00198184647,3.0703774718158943e-09
227.6224652777746,19666580.999999724,4.00198184647,1.4362441373791663e-10
227.80788194444176,19682600.99999977,4.006112665792,1.4875235955015887e-09
227.99202546296146,19698510.99999987,4.006112665792,1.4156082966597623e-09
228.1765277777813,19714452.000000305,4.00198184647,1.4168311899735698e-09
228.36136574074044,19730421.999999974,4.006112665792,1.4222584846887257e-09
228.54644675926102,19746413.000000153,4.006112665792,1.1869931836529987e-09
