t_utc,P at 29m [bar],P at 31m [bar],P at 34.9m [bar],P at 42.2m [bar],T at 29m [C],T at 31m [C],T at 34.9m [C],T at 42.2m [C]
2023-05-08 04:25:00+00:00,0.41552115,0.22146570999999998,0.5287449533333333,1.1013615366666667,16.87768265,17.03330627,17.077217960000002,17.30303435
2023-05-08 04:30:00+00:00,0.41546137,0.22137992,0.52864437,1.10125898,16.87787390333333,17.033714829999997,17.077416560000003,17.303321476666667
2023-05-08 04:35:00+00:00,0.4154110733333333,0.22134258333333334,0.5286384533333333,1.1011608433333333,16.878311919999998,17.033736783333335,17.07760271333333,17.303482236666667
2023-05-08 04:40:00+00:00,0.4153431633333333,0.22127902666666666,0.5285464033333334,1.10104943,16.87846227,17.0339126,17.077627593333332,17.30339411
2023-05-08 04:45:00+00:00,0.41527664999999997,0.2212142433333333,0.5284997699999999,1.1009448966666666,16.878561549999997,17.033839356666668,17.077304806666668,17.303095773333336
2023-05-08 04:50:00+00:00,0.4152206956521739,0.22114846488294312,0.5284241772575251,1.1008422073578594,16.878631846153844,17.03461906020067,17.07765302006689,17.303364672240804
2023-05-08 04:55:00+00:00,0.41517139000000003,0.22110101000000001,0.5283472266666667,1.1007485166666666,16.878693186666666,17.034256433333333,17.07777648,17.30335603
2023-05-08 05:00:00+00:00,0.4151078066666667,0.2210280533333333,0.52829366,1.1006264633333331,16.878741199999997,17.034420039999997,17.07785094,17.303294383333334
2023-05-08 05:05:00+00:00,0.41504034666666667,0.22099323333333334,0.5282653933333333,1.10049791,16.87880529,17.03445379,17.077701983333334,17.30331839
2023-05-08 05:10:00+00:00,0.4149343,0.22089376333333333,0.5282321333333333,1.1004066333333333,16.87864375,17.03393291,17.078124029999998,17.30339431
2023-05-08 05:15:00+00:00,0.41488975333333333,0.22079917,0.5281578,1.1003288966666667,16.87841263,-4.2535295865117294e+35,17.077813756666668,17.30335832
2023-05-08 05:20:00+00:00,0.41483787333333333,0.22072461,0.5280638166666666,1.1002557899999998,16.87793533,16.35265857,17.07852070666667,17.302824960000002
2023-05-08 05:25:00+00:00,0.41478746333333333,0.22064699333333332,0.5279468966666667,1.10014064,16.878049466666663,-1.0074381830121934e+21,17.077615153333333,17.30261291
2023-05-08 05:30:00+00:00,0.41472966333333333,0.22057272000000003,0.52792834,1.10004181,16.878214876666664,17.03401066,17.07745343,17.30281257
2023-05-08 05:35:00+00:00,0.41467799666666666,0.22053393666666665,0.52782276,1.0999292666666667,16.878074496666667,17.03352886,17.077912806666667,17.30279954
2023-05-08 05:40:00+00:00,0.414590110738255,0.22044833557046983,0.5277306644295302,1.0998573489932886,16.87870793624161,17.034060731543626,17.078165973154363,17.30324837248322
2023-05-08 05:45:00+00:00,0.41456233333333337,0.2203955,0.5277211033333333,1.0997633266666667,16.87834366,17.03422022333333,17.078285316666665,17.30317067
2023-05-08 05:50:00+00:00,0.41446586333333335,0.22036938333333334,0.52764886,1.0996417233333333,16.878238076666666,17.03393168,17.07802472,17.303293970000002
2023-05-08 05:55:00+00:00,0.41445609,0.2203163333333333,0.5275746433333333,1.09955008,16.878581096666668,17.033542296666663,16.508428806666668,17.30348058
2023-05-08 06:00:00+00:00,0.4144057,0.22024510666666666,0.5276006966666666,1.0995011300000002,16.87801529333333,17.03405097,16.906803386666667,17.303221790000002
2023-05-08 06:05:00+00:00,0.41431218999999997,0.22016491333333335,0.5274772266666666,1.09936841,16.87862667,17.034204736666666,16.507634443333334,17.302327873333333
2023-05-08 06:10:00+00:00,0.4142447166666667,0.22007577666666667,0.5273288700000001,1.0992780766666668,16.877983763333333,17.033923983333334,16.963504793333335,17.302712046666667
2023-05-08 06:15:00+00:00,0.41418200666666666,0.21999019,0.5273882866666667,1.0991897866666667,16.765032103333333,17.033367713333334,16.84997786,17.3032338
2023-05-08 06:20:00+00:00,0.4141468833333333,0.22031100666666664,0.52745789,1.0990995966666666,16.316122596666663,-8.65382809755804e+30,16.96354209,17.302576703333333
2023-05-08 06:25:00+00:00,0.41410843666666663,0.22063344000000001,0.52793569,1.0989969266666666,16.371474356666663,17.033285550000002,17.077055513333335,17.302365733333332
2023-05-08 06:30:00+00:00,0.4140113322147651,0.22052145637583895,0.5278115738255034,1.0988585973154361,-1.141887137318584e+36,17.03314715771812,17.077216439597315,17.30193732214765
2023-05-08 06:35:00+00:00,0.41393532,0.22049221333333335,0.5277845366666667,1.0987778233333334,16.878279576666667,17.033639543333333,17.077242776666665,17.302439563333333
2023-05-08 06:40:00+00:00,0.4138806433333333,0.22043329333333334,0.5277517366666667,1.0986710766666665,16.878040926666667,17.033466186666665,17.07767719,17.30190603
2023-05-08 06:45:00+00:00,0.41380461333333335,0.22035751,0.52777921,1.0985891033333333,16.87820469,17.03360333,17.077280023333334,17.302687810000002
2023-05-08 06:50:00+00:00,0.41372266999999996,0.2202850266666667,0.5276304766666666,1.09850344,16.87857214333333,17.0339847,16.964385996666667,17.30265116
2023-05-08 06:55:00+00:00,0.41365763,0.22028905,0.5276139266666666,1.0983799733333333,16.878202663333333,17.034011893333332,17.07816121333333,17.302862230000002
